Tiempo[seg];Tensión en el capacitor [V]
0.04034034034034034;11.987126577513484
0.04044044044044044;11.98742074488335
0.04054054054054054;11.98770819030794
0.04064064064064064;11.987989067388746
0.040740740740740744;11.988263526217358
0.040840840840840845;11.988531713455659
0.040940940940940945;11.988793772414194
0.041041041041041046;11.98904984312876
0.04114114114114114;11.989300062435227
0.04124124124124124;11.989544564042664
0.04134134134134134;11.989783478604785
0.04144144144144144;11.990016933789772
0.04154154154154154;11.99024505434849
0.04164164164164164;11.990467962181159
0.04174174174174174;11.99068577640248
0.041841841841841844;11.990898613405294
0.041941941941941945;11.991106586922788
0.042042042042042045;11.99130980808925
0.042142142142142146;11.991508385499468
0.042242242242242246;11.991702425266759
0.04234234234234235;11.991892031079672
0.04244244244244245;11.992077304257396
0.04254254254254254;11.992258343803895
0.04264264264264264;11.99243524646082
0.04274274274274274;11.99260810675921
0.04284284284284284;11.992777017069987
0.042942942942942944;11.992942067653336
0.043043043043043044;11.993103346706928
0.043143143143143145;11.993260940413048
0.043243243243243246;11.993414932984653
0.043343343343343346;11.993565406710369
0.04344344344344345;11.99371244199847
0.04354354354354355;11.993856117419837
0.04364364364364365;11.993996509749946
0.04374374374374375;11.994133694009898
0.04384384384384384;11.994267743506507
0.04394394394394394;11.994398729871467
0.044044044044044044;11.994526723099634
0.044144144144144144;11.994651791586433
0.044244244244244245;11.994774002164402
0.044344344344344346;11.9948934201389
0.044444444444444446;11.995010109323019
0.04454454454454455;11.995124132071664
0.04464464464464465;11.995235549314886
0.04474474474474475;11.995344420590444
0.04484484484484485;11.99545080407561
0.04494494494494495;11.99555475661826
0.04504504504504505;11.995656333767258
0.04514514514514515;11.995755589802132
0.045245245245245244;11.995852577762083
0.045345345345345345;11.995947349474323
0.045445445445445445;11.99603995558178
0.045545545545545546;11.996130445570149
0.04564564564564565;11.996218867794337
0.04574574574574575;11.996305269504312
0.04584584584584585;11.996389696870338
0.04594594594594595;11.996472195007657
0.04604604604604605;11.996552808000596
0.04614614614614615;11.996631578926118
0.04624624624624625;11.996708549876844
0.04634634634634635;11.996783761983554
0.04644644644644645;11.996857255437149
0.046546546546546545;11.99692906951015
0.046646646646646646;11.996999242577662
0.046746746746746747;11.997067812137889
0.04684684684684685;11.99713481483218
0.04694694694694695;11.997200286464595
0.04704704704704705;11.997264262021053
0.04714714714714715;11.997326775688009
0.04724724724724725;11.997387860870736
